workerid,trial_type,justification,number,item,slide_number,context,response,language,enjoyment,gender,age,comments,assess,selfreport,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.justification,Answer.time_in_minutes
1,one_slider_practice,Two of three dogs jumped on the table,NA,NA,NA,NA,0,English,1,Male,35,"No further relevant comment, at this tim",Yes,I suppose it tested respondent&quotechars interpretation of semantic content,2,Windows,1080,1920,Chrome,351S7I5UG9RV9MT79R98EV4LZ9YJNW,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:14 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:14 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=351S7I5UG9RV9MT79R98EV4LZ9YJNW,3NAPMVF0ZXB9NP15D1RT80S2TAD27K,1,Approved,Tue Jul 10 06:33:14 PDT 2018,Mon Jul 09 13:47:55 PDT 2018,Mon Jul 09 13:53:14 PDT 2018,Tue Jul 10 06:33:46 PDT 2018,,,,,[],"""twowith""",undefined,4.4605
1,one_slider,Only one frog jumped over the rock.,two,frog,6,without,1,English,1,Male,35,"No further relevant comment, at this tim",Yes,I suppose it tested respondent&quotechars interpretation of semantic content,2,Windows,1080,1920,Chrome,351S7I5UG9RV9MT79R98EV4LZ9YJNW,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:14 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:14 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=351S7I5UG9RV9MT79R98EV4LZ9YJNW,3NAPMVF0ZXB9NP15D1RT80S2TAD27K,1,Approved,Tue Jul 10 06:33:14 PDT 2018,Mon Jul 09 13:47:55 PDT 2018,Mon Jul 09 13:53:14 PDT 2018,Tue Jul 10 06:33:46 PDT 2018,,,,,[],"""twowith""",undefined,4.4605
1,one_slider,Only two hippos were present to take any action in the scenario.,four,control1,7,without,0,English,1,Male,35,"No further relevant comment, at this tim",Yes,I suppose it tested respondent&quotechars interpretation of semantic content,2,Windows,1080,1920,Chrome,351S7I5UG9RV9MT79R98EV4LZ9YJNW,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:14 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:14 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=351S7I5UG9RV9MT79R98EV4LZ9YJNW,3NAPMVF0ZXB9NP15D1RT80S2TAD27K,1,Approved,Tue Jul 10 06:33:14 PDT 2018,Mon Jul 09 13:47:55 PDT 2018,Mon Jul 09 13:53:14 PDT 2018,Tue Jul 10 06:33:46 PDT 2018,,,,,[],"""twowith""",undefined,4.4605
1,one_slider,Two of four butterflies traveled to the city.,four,butterflies,8,without,1,English,1,Male,35,"No further relevant comment, at this tim",Yes,I suppose it tested respondent&quotechars interpretation of semantic content,2,Windows,1080,1920,Chrome,351S7I5UG9RV9MT79R98EV4LZ9YJNW,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:14 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:14 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=351S7I5UG9RV9MT79R98EV4LZ9YJNW,3NAPMVF0ZXB9NP15D1RT80S2TAD27K,1,Approved,Tue Jul 10 06:33:14 PDT 2018,Mon Jul 09 13:47:55 PDT 2018,Mon Jul 09 13:53:14 PDT 2018,Tue Jul 10 06:33:46 PDT 2018,,,,,[],"""twowith""",undefined,4.4605
1,one_slider,The second dog elected not to roll the ball,four,control2,9,without,1,English,1,Male,35,"No further relevant comment, at this tim",Yes,I suppose it tested respondent&quotechars interpretation of semantic content,2,Windows,1080,1920,Chrome,351S7I5UG9RV9MT79R98EV4LZ9YJNW,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:14 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:14 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=351S7I5UG9RV9MT79R98EV4LZ9YJNW,3NAPMVF0ZXB9NP15D1RT80S2TAD27K,1,Approved,Tue Jul 10 06:33:14 PDT 2018,Mon Jul 09 13:47:55 PDT 2018,Mon Jul 09 13:53:14 PDT 2018,Tue Jul 10 06:33:46 PDT 2018,,,,,[],"""twowith""",undefined,4.4605
1,one_slider,Only one of the two lions in the scenario purchased a cookie,two,lions,10,without,1,English,1,Male,35,"No further relevant comment, at this tim",Yes,I suppose it tested respondent&quotechars interpretation of semantic content,2,Windows,1080,1920,Chrome,351S7I5UG9RV9MT79R98EV4LZ9YJNW,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:14 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:14 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=351S7I5UG9RV9MT79R98EV4LZ9YJNW,3NAPMVF0ZXB9NP15D1RT80S2TAD27K,1,Approved,Tue Jul 10 06:33:14 PDT 2018,Mon Jul 09 13:47:55 PDT 2018,Mon Jul 09 13:53:14 PDT 2018,Tue Jul 10 06:33:46 PDT 2018,,,,,[],"""twowith""",undefined,4.4605
1,one_slider,None of the lizards climbed anything in the scenario,four,control3,11,without,0,English,1,Male,35,"No further relevant comment, at this tim",Yes,I suppose it tested respondent&quotechars interpretation of semantic content,2,Windows,1080,1920,Chrome,351S7I5UG9RV9MT79R98EV4LZ9YJNW,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:14 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:14 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=351S7I5UG9RV9MT79R98EV4LZ9YJNW,3NAPMVF0ZXB9NP15D1RT80S2TAD27K,1,Approved,Tue Jul 10 06:33:14 PDT 2018,Mon Jul 09 13:47:55 PDT 2018,Mon Jul 09 13:53:14 PDT 2018,Tue Jul 10 06:33:46 PDT 2018,,,,,[],"""twowith""",undefined,4.4605
1,one_slider,"In the scenario both consumed fish, while only one consumed bugs.",two,dinosaurs,12,with,1,English,1,Male,35,"No further relevant comment, at this tim",Yes,I suppose it tested respondent&quotechars interpretation of semantic content,2,Windows,1080,1920,Chrome,351S7I5UG9RV9MT79R98EV4LZ9YJNW,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:14 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:14 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=351S7I5UG9RV9MT79R98EV4LZ9YJNW,3NAPMVF0ZXB9NP15D1RT80S2TAD27K,1,Approved,Tue Jul 10 06:33:14 PDT 2018,Mon Jul 09 13:47:55 PDT 2018,Mon Jul 09 13:53:14 PDT 2018,Tue Jul 10 06:33:46 PDT 2018,,,,,[],"""twowith""",undefined,4.4605
2,one_slider_practice,The smurf bought a silver convertible and a yellow car.,NA,NA,NA,NA,0.96,english,1,Male,42,Thank you!,Yes,not sure,3,Windows,1080,1920,Chrome,351S7I5UG9RV9MT79R98EV4LZ9YJNW,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:14 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:14 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=351S7I5UG9RV9MT79R98EV4LZ9YJNW,3YWRV122CTVM7FFQ6QT5SJJPNL28UV,2,Approved,Tue Jul 10 06:36:36 PDT 2018,Mon Jul 09 13:44:39 PDT 2018,Mon Jul 09 13:56:36 PDT 2018,Tue Jul 10 06:36:46 PDT 2018,,,,,[],"""twowith""",undefined,7.7263
2,one_slider_practice,The third dog said he was too small to jump.,NA,NA,NA,NA,0.05,english,1,Male,42,Thank you!,Yes,not sure,3,Windows,1080,1920,Chrome,351S7I5UG9RV9MT79R98EV4LZ9YJNW,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:14 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:14 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=351S7I5UG9RV9MT79R98EV4LZ9YJNW,3YWRV122CTVM7FFQ6QT5SJJPNL28UV,2,Approved,Tue Jul 10 06:36:36 PDT 2018,Mon Jul 09 13:44:39 PDT 2018,Mon Jul 09 13:56:36 PDT 2018,Tue Jul 10 06:36:46 PDT 2018,,,,,[],"""twowith""",undefined,7.7263
2,one_slider,They thought it was too big.,four,frog,6,without,0.97,english,1,Male,42,Thank you!,Yes,not sure,3,Windows,1080,1920,Chrome,351S7I5UG9RV9MT79R98EV4LZ9YJNW,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:14 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:14 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=351S7I5UG9RV9MT79R98EV4LZ9YJNW,3YWRV122CTVM7FFQ6QT5SJJPNL28UV,2,Approved,Tue Jul 10 06:36:36 PDT 2018,Mon Jul 09 13:44:39 PDT 2018,Mon Jul 09 13:56:36 PDT 2018,Tue Jul 10 06:36:46 PDT 2018,,,,,[],"""twowith""",undefined,7.7263
2,one_slider,There were only two hippos.,two,control1,7,without,0.01,english,1,Male,42,Thank you!,Yes,not sure,3,Windows,1080,1920,Chrome,351S7I5UG9RV9MT79R98EV4LZ9YJNW,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:14 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:14 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=351S7I5UG9RV9MT79R98EV4LZ9YJNW,3YWRV122CTVM7FFQ6QT5SJJPNL28UV,2,Approved,Tue Jul 10 06:36:36 PDT 2018,Mon Jul 09 13:44:39 PDT 2018,Mon Jul 09 13:56:36 PDT 2018,Tue Jul 10 06:36:46 PDT 2018,,,,,[],"""twowith""",undefined,7.7263
2,one_slider,"Yes, only one butterfly went to the city.",two,butterflies,8,without,0.98,english,1,Male,42,Thank you!,Yes,not sure,3,Windows,1080,1920,Chrome,351S7I5UG9RV9MT79R98EV4LZ9YJNW,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:14 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:14 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=351S7I5UG9RV9MT79R98EV4LZ9YJNW,3YWRV122CTVM7FFQ6QT5SJJPNL28UV,2,Approved,Tue Jul 10 06:36:36 PDT 2018,Mon Jul 09 13:44:39 PDT 2018,Mon Jul 09 13:56:36 PDT 2018,Tue Jul 10 06:36:46 PDT 2018,,,,,[],"""twowith""",undefined,7.7263
2,one_slider,The second dog was afraid it would roll off the table.,four,control2,9,with,0.98,english,1,Male,42,Thank you!,Yes,not sure,3,Windows,1080,1920,Chrome,351S7I5UG9RV9MT79R98EV4LZ9YJNW,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:14 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:14 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=351S7I5UG9RV9MT79R98EV4LZ9YJNW,3YWRV122CTVM7FFQ6QT5SJJPNL28UV,2,Approved,Tue Jul 10 06:36:36 PDT 2018,Mon Jul 09 13:44:39 PDT 2018,Mon Jul 09 13:56:36 PDT 2018,Tue Jul 10 06:36:46 PDT 2018,,,,,[],"""twowith""",undefined,7.7263
2,one_slider,One lion did buy a cookie,two,lions,10,with,0.05,english,1,Male,42,Thank you!,Yes,not sure,3,Windows,1080,1920,Chrome,351S7I5UG9RV9MT79R98EV4LZ9YJNW,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:14 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:14 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=351S7I5UG9RV9MT79R98EV4LZ9YJNW,3YWRV122CTVM7FFQ6QT5SJJPNL28UV,2,Approved,Tue Jul 10 06:36:36 PDT 2018,Mon Jul 09 13:44:39 PDT 2018,Mon Jul 09 13:56:36 PDT 2018,Tue Jul 10 06:36:46 PDT 2018,,,,,[],"""twowith""",undefined,7.7263
2,one_slider,Two lizards thought the book was too high.,two,control3,11,with,0.01,english,1,Male,42,Thank you!,Yes,not sure,3,Windows,1080,1920,Chrome,351S7I5UG9RV9MT79R98EV4LZ9YJNW,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:14 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:14 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=351S7I5UG9RV9MT79R98EV4LZ9YJNW,3YWRV122CTVM7FFQ6QT5SJJPNL28UV,2,Approved,Tue Jul 10 06:36:36 PDT 2018,Mon Jul 09 13:44:39 PDT 2018,Mon Jul 09 13:56:36 PDT 2018,Tue Jul 10 06:36:46 PDT 2018,,,,,[],"""twowith""",undefined,7.7263
2,one_slider,One dinosaur did eat a bug.,two,dinosaurs,12,with,0.03,english,1,Male,42,Thank you!,Yes,not sure,3,Windows,1080,1920,Chrome,351S7I5UG9RV9MT79R98EV4LZ9YJNW,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:14 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:14 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=351S7I5UG9RV9MT79R98EV4LZ9YJNW,3YWRV122CTVM7FFQ6QT5SJJPNL28UV,2,Approved,Tue Jul 10 06:36:36 PDT 2018,Mon Jul 09 13:44:39 PDT 2018,Mon Jul 09 13:56:36 PDT 2018,Tue Jul 10 06:36:46 PDT 2018,,,,,[],"""twowith""",undefined,7.7263
