workerid,trial_type,number,item,slide_number,context,response,language,enjoyment,gender,age,comments,assess,selfreport,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
1,one_slider_practice,NA,NA,NA,NA,0.13,English,2,Female,63,I enjoyed this HIT.,Yes,"I would assume that the experiment was about reading comprehension, although of course I could be wrong.",2,Windows,1080,1920,Firefox,37J05LC5AXEMNA2UKXV5IQSRL46DJG,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:11:55 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:11:55 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=37J05LC5AXEMNA2UKXV5IQSRL46DJG,3MB8LZR5BGP3JQUX61Y7R1WX5QCKLX,1,Approved,Sat Jul 07 01:56:12 PDT 2018,Fri Jul 06 09:12:08 PDT 2018,Fri Jul 06 09:16:12 PDT 2018,Sat Jul 07 01:56:46 PDT 2018,,,,,[],"""twowith""",4.025633333333333
1,one_slider,two,frog,6,with,0.91,English,2,Female,63,I enjoyed this HIT.,Yes,"I would assume that the experiment was about reading comprehension, although of course I could be wrong.",2,Windows,1080,1920,Firefox,37J05LC5AXEMNA2UKXV5IQSRL46DJG,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:11:55 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:11:55 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=37J05LC5AXEMNA2UKXV5IQSRL46DJG,3MB8LZR5BGP3JQUX61Y7R1WX5QCKLX,1,Approved,Sat Jul 07 01:56:12 PDT 2018,Fri Jul 06 09:12:08 PDT 2018,Fri Jul 06 09:16:12 PDT 2018,Sat Jul 07 01:56:46 PDT 2018,,,,,[],"""twowith""",4.025633333333333
1,one_slider,four,control1,7,with,0.07,English,2,Female,63,I enjoyed this HIT.,Yes,"I would assume that the experiment was about reading comprehension, although of course I could be wrong.",2,Windows,1080,1920,Firefox,37J05LC5AXEMNA2UKXV5IQSRL46DJG,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:11:55 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:11:55 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=37J05LC5AXEMNA2UKXV5IQSRL46DJG,3MB8LZR5BGP3JQUX61Y7R1WX5QCKLX,1,Approved,Sat Jul 07 01:56:12 PDT 2018,Fri Jul 06 09:12:08 PDT 2018,Fri Jul 06 09:16:12 PDT 2018,Sat Jul 07 01:56:46 PDT 2018,,,,,[],"""twowith""",4.025633333333333
1,one_slider,four,butterflies,8,without,0.97,English,2,Female,63,I enjoyed this HIT.,Yes,"I would assume that the experiment was about reading comprehension, although of course I could be wrong.",2,Windows,1080,1920,Firefox,37J05LC5AXEMNA2UKXV5IQSRL46DJG,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:11:55 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:11:55 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=37J05LC5AXEMNA2UKXV5IQSRL46DJG,3MB8LZR5BGP3JQUX61Y7R1WX5QCKLX,1,Approved,Sat Jul 07 01:56:12 PDT 2018,Fri Jul 06 09:12:08 PDT 2018,Fri Jul 06 09:16:12 PDT 2018,Sat Jul 07 01:56:46 PDT 2018,,,,,[],"""twowith""",4.025633333333333
1,one_slider,four,control2,9,with,0.97,English,2,Female,63,I enjoyed this HIT.,Yes,"I would assume that the experiment was about reading comprehension, although of course I could be wrong.",2,Windows,1080,1920,Firefox,37J05LC5AXEMNA2UKXV5IQSRL46DJG,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:11:55 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:11:55 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=37J05LC5AXEMNA2UKXV5IQSRL46DJG,3MB8LZR5BGP3JQUX61Y7R1WX5QCKLX,1,Approved,Sat Jul 07 01:56:12 PDT 2018,Fri Jul 06 09:12:08 PDT 2018,Fri Jul 06 09:16:12 PDT 2018,Sat Jul 07 01:56:46 PDT 2018,,,,,[],"""twowith""",4.025633333333333
1,one_slider,four,lions,10,without,0.96,English,2,Female,63,I enjoyed this HIT.,Yes,"I would assume that the experiment was about reading comprehension, although of course I could be wrong.",2,Windows,1080,1920,Firefox,37J05LC5AXEMNA2UKXV5IQSRL46DJG,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:11:55 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:11:55 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=37J05LC5AXEMNA2UKXV5IQSRL46DJG,3MB8LZR5BGP3JQUX61Y7R1WX5QCKLX,1,Approved,Sat Jul 07 01:56:12 PDT 2018,Fri Jul 06 09:12:08 PDT 2018,Fri Jul 06 09:16:12 PDT 2018,Sat Jul 07 01:56:46 PDT 2018,,,,,[],"""twowith""",4.025633333333333
1,one_slider,two,control3,11,with,0.06,English,2,Female,63,I enjoyed this HIT.,Yes,"I would assume that the experiment was about reading comprehension, although of course I could be wrong.",2,Windows,1080,1920,Firefox,37J05LC5AXEMNA2UKXV5IQSRL46DJG,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:11:55 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:11:55 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=37J05LC5AXEMNA2UKXV5IQSRL46DJG,3MB8LZR5BGP3JQUX61Y7R1WX5QCKLX,1,Approved,Sat Jul 07 01:56:12 PDT 2018,Fri Jul 06 09:12:08 PDT 2018,Fri Jul 06 09:16:12 PDT 2018,Sat Jul 07 01:56:46 PDT 2018,,,,,[],"""twowith""",4.025633333333333
1,one_slider,two,dinosaurs,12,with,0.95,English,2,Female,63,I enjoyed this HIT.,Yes,"I would assume that the experiment was about reading comprehension, although of course I could be wrong.",2,Windows,1080,1920,Firefox,37J05LC5AXEMNA2UKXV5IQSRL46DJG,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:11:55 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:11:55 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=37J05LC5AXEMNA2UKXV5IQSRL46DJG,3MB8LZR5BGP3JQUX61Y7R1WX5QCKLX,1,Approved,Sat Jul 07 01:56:12 PDT 2018,Fri Jul 06 09:12:08 PDT 2018,Fri Jul 06 09:16:12 PDT 2018,Sat Jul 07 01:56:46 PDT 2018,,,,,[],"""twowith""",4.025633333333333
2,one_slider_practice,NA,NA,NA,NA,1,english,1,Male,36,,Yes,no idea,3,Windows,864,1536,Chrome,37J05LC5AXEMNA2UKXV5IQSRL46DJG,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:11:55 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:11:55 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=37J05LC5AXEMNA2UKXV5IQSRL46DJG,3QY5DC2MXSGVMUPDE4ZB2B0BALOFUK,2,Approved,Sat Jul 07 01:59:07 PDT 2018,Fri Jul 06 09:12:03 PDT 2018,Fri Jul 06 09:19:07 PDT 2018,Sat Jul 07 01:59:46 PDT 2018,,,,,[],"""fourwith""",3.629566666666667
2,one_slider_practice,NA,NA,NA,NA,0,english,1,Male,36,,Yes,no idea,3,Windows,864,1536,Chrome,37J05LC5AXEMNA2UKXV5IQSRL46DJG,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:11:55 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:11:55 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=37J05LC5AXEMNA2UKXV5IQSRL46DJG,3QY5DC2MXSGVMUPDE4ZB2B0BALOFUK,2,Approved,Sat Jul 07 01:59:07 PDT 2018,Fri Jul 06 09:12:03 PDT 2018,Fri Jul 06 09:19:07 PDT 2018,Sat Jul 07 01:59:46 PDT 2018,,,,,[],"""fourwith""",3.629566666666667
2,one_slider,two,frog,6,without,1,english,1,Male,36,,Yes,no idea,3,Windows,864,1536,Chrome,37J05LC5AXEMNA2UKXV5IQSRL46DJG,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:11:55 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:11:55 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=37J05LC5AXEMNA2UKXV5IQSRL46DJG,3QY5DC2MXSGVMUPDE4ZB2B0BALOFUK,2,Approved,Sat Jul 07 01:59:07 PDT 2018,Fri Jul 06 09:12:03 PDT 2018,Fri Jul 06 09:19:07 PDT 2018,Sat Jul 07 01:59:46 PDT 2018,,,,,[],"""fourwith""",3.629566666666667
2,one_slider,two,control1,7,with,0,english,1,Male,36,,Yes,no idea,3,Windows,864,1536,Chrome,37J05LC5AXEMNA2UKXV5IQSRL46DJG,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:11:55 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:11:55 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=37J05LC5AXEMNA2UKXV5IQSRL46DJG,3QY5DC2MXSGVMUPDE4ZB2B0BALOFUK,2,Approved,Sat Jul 07 01:59:07 PDT 2018,Fri Jul 06 09:12:03 PDT 2018,Fri Jul 06 09:19:07 PDT 2018,Sat Jul 07 01:59:46 PDT 2018,,,,,[],"""fourwith""",3.629566666666667
2,one_slider,two,butterflies,8,without,0.79,english,1,Male,36,,Yes,no idea,3,Windows,864,1536,Chrome,37J05LC5AXEMNA2UKXV5IQSRL46DJG,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:11:55 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:11:55 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=37J05LC5AXEMNA2UKXV5IQSRL46DJG,3QY5DC2MXSGVMUPDE4ZB2B0BALOFUK,2,Approved,Sat Jul 07 01:59:07 PDT 2018,Fri Jul 06 09:12:03 PDT 2018,Fri Jul 06 09:19:07 PDT 2018,Sat Jul 07 01:59:46 PDT 2018,,,,,[],"""fourwith""",3.629566666666667
2,one_slider,four,control2,9,with,1,english,1,Male,36,,Yes,no idea,3,Windows,864,1536,Chrome,37J05LC5AXEMNA2UKXV5IQSRL46DJG,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:11:55 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:11:55 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=37J05LC5AXEMNA2UKXV5IQSRL46DJG,3QY5DC2MXSGVMUPDE4ZB2B0BALOFUK,2,Approved,Sat Jul 07 01:59:07 PDT 2018,Fri Jul 06 09:12:03 PDT 2018,Fri Jul 06 09:19:07 PDT 2018,Sat Jul 07 01:59:46 PDT 2018,,,,,[],"""fourwith""",3.629566666666667
2,one_slider,four,lions,10,without,0.78,english,1,Male,36,,Yes,no idea,3,Windows,864,1536,Chrome,37J05LC5AXEMNA2UKXV5IQSRL46DJG,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:11:55 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:11:55 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=37J05LC5AXEMNA2UKXV5IQSRL46DJG,3QY5DC2MXSGVMUPDE4ZB2B0BALOFUK,2,Approved,Sat Jul 07 01:59:07 PDT 2018,Fri Jul 06 09:12:03 PDT 2018,Fri Jul 06 09:19:07 PDT 2018,Sat Jul 07 01:59:46 PDT 2018,,,,,[],"""fourwith""",3.629566666666667
2,one_slider,two,control3,11,without,0,english,1,Male,36,,Yes,no idea,3,Windows,864,1536,Chrome,37J05LC5AXEMNA2UKXV5IQSRL46DJG,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:11:55 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:11:55 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=37J05LC5AXEMNA2UKXV5IQSRL46DJG,3QY5DC2MXSGVMUPDE4ZB2B0BALOFUK,2,Approved,Sat Jul 07 01:59:07 PDT 2018,Fri Jul 06 09:12:03 PDT 2018,Fri Jul 06 09:19:07 PDT 2018,Sat Jul 07 01:59:46 PDT 2018,,,,,[],"""fourwith""",3.629566666666667
2,one_slider,four,dinosaurs,12,with,0.75,english,1,Male,36,,Yes,no idea,3,Windows,864,1536,Chrome,37J05LC5AXEMNA2UKXV5IQSRL46DJG,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:11:55 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:11:55 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=37J05LC5AXEMNA2UKXV5IQSRL46DJG,3QY5DC2MXSGVMUPDE4ZB2B0BALOFUK,2,Approved,Sat Jul 07 01:59:07 PDT 2018,Fri Jul 06 09:12:03 PDT 2018,Fri Jul 06 09:19:07 PDT 2018,Sat Jul 07 01:59:46 PDT 2018,,,,,[],"""fourwith""",3.629566666666667
3,one_slider_practice,NA,NA,NA,NA,1,English,2,Male,52,,Yes,I really don&quotechart know,3,Windows,1080,1920,Chrome,37J05LC5AXEMNA2UKXV5IQSRL46DJG,33SOUKKDKYWDGQ0PF0VSTCSNWXR1XN,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.75,Fri Jul 06 09:11:55 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sun Aug 05 09:11:55 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=37J05LC5AXEMNA2UKXV5IQSRL46DJG,3UJ1CZ6IZILN5K4KJNR21YRA0UP5SB,3,Approved,Sat Jul 07 01:59:19 PDT 2018,Fri Jul 06 09:12:02 PDT 2018,Fri Jul 06 09:19:19 PDT 2018,Sat Jul 07 01:59:46 PDT 2018,,,,,[],"""fourwith""",7.196283333333334
