workerid,trial_type,justification,number,item,slide_number,context,response,language,enjoyment,gender,age,comments,assess,selfreport,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.justification,Answer.time_in_minutes
1,one_slider,2 of the lizards thought the book was too high and decided not to jump on it.,four,control3,11,with,0.02,English,2,Female,47,,Yes,interpreting,3,Windows,768,1366,Chrome,3RBI0I35XEYE07VWD8QWF4L332C3YY,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:51 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:51 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3RBI0I35XEYE07VWD8QWF4L332C3YY,3PXX5PX6LYULU4ZZ3XWOJKXWC02BA4,1,Submitted,Wed Jan 31 03:27:08 PST 2018,Tue Jan 30 10:36:54 PST 2018,Tue Jan 30 10:47:08 PST 2018,,,,,,[],"""twowithout""",undefined,9.752
1,one_slider,1 dinosaur ate a bug because it was easy to catch.,two,dinosaurs,12,without,0.02,English,2,Female,47,,Yes,interpreting,3,Windows,768,1366,Chrome,3RBI0I35XEYE07VWD8QWF4L332C3YY,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:51 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:51 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3RBI0I35XEYE07VWD8QWF4L332C3YY,3PXX5PX6LYULU4ZZ3XWOJKXWC02BA4,1,Submitted,Wed Jan 31 03:27:08 PST 2018,Tue Jan 30 10:36:54 PST 2018,Tue Jan 30 10:47:08 PST 2018,,,,,,[],"""twowithout""",undefined,9.752
2,one_slider_practice,He bought 2 cars for 2 pennies each and ended with only 1 penny.,NA,NA,NA,NA,1,English,1,Male,24,,Yes,It was about perceptions.,3,Windows,768,1366,Chrome,3RBI0I35XEYE07VWD8QWF4L332C3YY,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:51 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:51 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3RBI0I35XEYE07VWD8QWF4L332C3YY,358010RM5FPCZV5YJOF24421GDRXV0,2,Submitted,Wed Jan 31 03:29:10 PST 2018,Tue Jan 30 10:36:54 PST 2018,Tue Jan 30 10:49:10 PST 2018,,,,,,[],"""fourwithout""",undefined,7.623283333333333
2,one_slider_practice,The final dog did not jump on the table because it was too small.,NA,NA,NA,NA,0,English,1,Male,24,,Yes,It was about perceptions.,3,Windows,768,1366,Chrome,3RBI0I35XEYE07VWD8QWF4L332C3YY,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:51 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:51 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3RBI0I35XEYE07VWD8QWF4L332C3YY,358010RM5FPCZV5YJOF24421GDRXV0,2,Submitted,Wed Jan 31 03:29:10 PST 2018,Tue Jan 30 10:36:54 PST 2018,Tue Jan 30 10:49:10 PST 2018,,,,,,[],"""fourwithout""",undefined,7.623283333333333
2,one_slider,"The two big frogs jumped over the rock but the two small frogs didn&quotechart jump over the rock, the puppet is wrong because it doesn&quotechart specify which frog.",four,frog,6,without,0,English,1,Male,24,,Yes,It was about perceptions.,3,Windows,768,1366,Chrome,3RBI0I35XEYE07VWD8QWF4L332C3YY,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:51 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:51 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3RBI0I35XEYE07VWD8QWF4L332C3YY,358010RM5FPCZV5YJOF24421GDRXV0,2,Submitted,Wed Jan 31 03:29:10 PST 2018,Tue Jan 30 10:36:54 PST 2018,Tue Jan 30 10:49:10 PST 2018,,,,,,[],"""fourwithout""",undefined,7.623283333333333
2,one_slider,There are only hippos in the sequence.,two,control1,7,without,0,English,1,Male,24,,Yes,It was about perceptions.,3,Windows,768,1366,Chrome,3RBI0I35XEYE07VWD8QWF4L332C3YY,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:51 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:51 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3RBI0I35XEYE07VWD8QWF4L332C3YY,358010RM5FPCZV5YJOF24421GDRXV0,2,Submitted,Wed Jan 31 03:29:10 PST 2018,Tue Jan 30 10:36:54 PST 2018,Tue Jan 30 10:49:10 PST 2018,,,,,,[],"""fourwithout""",undefined,7.623283333333333
2,one_slider,The orange butterfly came with pink butterfly to the forest but then left for the city.,two,butterflies,8,with,1,English,1,Male,24,,Yes,It was about perceptions.,3,Windows,768,1366,Chrome,3RBI0I35XEYE07VWD8QWF4L332C3YY,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:51 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:51 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3RBI0I35XEYE07VWD8QWF4L332C3YY,358010RM5FPCZV5YJOF24421GDRXV0,2,Submitted,Wed Jan 31 03:29:10 PST 2018,Tue Jan 30 10:36:54 PST 2018,Tue Jan 30 10:49:10 PST 2018,,,,,,[],"""fourwithout""",undefined,7.623283333333333
2,one_slider,One dog didn&quotechart roll the ball because it thought it might roll off the table.,two,control2,9,without,1,English,1,Male,24,,Yes,It was about perceptions.,3,Windows,768,1366,Chrome,3RBI0I35XEYE07VWD8QWF4L332C3YY,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:51 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:51 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3RBI0I35XEYE07VWD8QWF4L332C3YY,358010RM5FPCZV5YJOF24421GDRXV0,2,Submitted,Wed Jan 31 03:29:10 PST 2018,Tue Jan 30 10:36:54 PST 2018,Tue Jan 30 10:49:10 PST 2018,,,,,,[],"""fourwithout""",undefined,7.623283333333333
2,one_slider,Two lions didn&quotechart buy a cookie while two did. So the puppet was right.,four,lions,10,with,1,English,1,Male,24,,Yes,It was about perceptions.,3,Windows,768,1366,Chrome,3RBI0I35XEYE07VWD8QWF4L332C3YY,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:51 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:51 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3RBI0I35XEYE07VWD8QWF4L332C3YY,358010RM5FPCZV5YJOF24421GDRXV0,2,Submitted,Wed Jan 31 03:29:10 PST 2018,Tue Jan 30 10:36:54 PST 2018,Tue Jan 30 10:49:10 PST 2018,,,,,,[],"""fourwithout""",undefined,7.623283333333333
2,one_slider,Two lizards decided not to jummp on the book because it was too high for them.,four,control3,11,with,0,English,1,Male,24,,Yes,It was about perceptions.,3,Windows,768,1366,Chrome,3RBI0I35XEYE07VWD8QWF4L332C3YY,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:51 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:51 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3RBI0I35XEYE07VWD8QWF4L332C3YY,358010RM5FPCZV5YJOF24421GDRXV0,2,Submitted,Wed Jan 31 03:29:10 PST 2018,Tue Jan 30 10:36:54 PST 2018,Tue Jan 30 10:49:10 PST 2018,,,,,,[],"""fourwithout""",undefined,7.623283333333333
2,one_slider,While the statement is true the puppet didn&quotechart specify which dinosaur so it&quotechars only partially correct.,four,dinosaurs,12,without,0.51,English,1,Male,24,,Yes,It was about perceptions.,3,Windows,768,1366,Chrome,3RBI0I35XEYE07VWD8QWF4L332C3YY,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:51 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:51 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3RBI0I35XEYE07VWD8QWF4L332C3YY,358010RM5FPCZV5YJOF24421GDRXV0,2,Submitted,Wed Jan 31 03:29:10 PST 2018,Tue Jan 30 10:36:54 PST 2018,Tue Jan 30 10:49:10 PST 2018,,,,,,[],"""fourwithout""",undefined,7.623283333333333
3,one_slider_practice,Brainy brought two cars for two cents each,NA,NA,NA,NA,1,english,2,Female,39,I like that it was different then other HITs. It was short and to the point.,Yes,I think study was trying to see if people could understand from listening to something being described.,3,Windows,800,1280,Chrome,3RBI0I35XEYE07VWD8QWF4L332C3YY,3HCQYOKL1FXBI3TAIH6HSHESXKVNN6,Sentences of English,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong.",language research UCI fun cognitive science university explanations,$1.25,Tue Jan 30 10:36:51 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 01 10:36:51 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3RBI0I35XEYE07VWD8QWF4L332C3YY,3P1L2B7AD2LM9HFC4TQ0YID6DBKOL3,3,Submitted,Wed Jan 31 03:29:37 PST 2018,Tue Jan 30 10:36:55 PST 2018,Tue Jan 30 10:49:37 PST 2018,,,,,,[],"""fourwithout""",undefined,12.1557
